27		1.949		0.97		1.000		0.99		0		0		0		648655		19.41s		 
28		1.947		0.97		1.000		0.99		0		0		0		634515		19.25s		 
29		1.945		0.97		1.000		0.99		0		0		0		647792		20.26s		 
30		1.943		0.97		1.000		0.99		0		0		0		635895		20.07s		 
31		1.941		0.97		1.000		0.99		0		0		0		647211		19.07s		 
32		1.939		0.97		1.000		0.98		0		0		0		636617		20.06s		 
33		1.937		0.97		1.000		0.98		0		0		0		646601		19.29s		 
34		1.935		0.97		1.000		0.98		0		0		0		637592		19.97s		 
35		1.933		0.97		1.000		0.98		0		0		0		645919		19.24s		 
36		1.931		0.97		1.000		0.98		0		0		0		638423		19.25s		 
37		1.929		0.96		1.000		0.98		0		0		0		645325		19.78s		 
38		1.927		0.96		1.000		0.98		0		0		0		639207		19.18s		 
39		1.925		0.96		1.000		0.98		0		0		0		644859		20.09s		 
40		1.923		0.96		1.000		0.98		0		0		0		639875		18.78s		 
41		1.922		0.96		1.000		0.98		0		0		0		644402		18.83s		 
42		1.920		0.96		1.000		0.98		0		0		0		640076		18.99s		 
43		1.918		0.96		1.000		0.98		0		0		0		644083		18.82s		 
44		1.916		0.96		1.000		0.98		0		0		0		640640		18.74s		 
45		1.914		0.96		1.000		0.98		0		0		0		643843		18.87s		 
46		1.912		0.96		1.000		0.98		0		0		0		641074		19.36s		 
47		1.910		0.96		1.000		0.98		0		0		0		643531		18.95s		 
48		1.908		0.95		1.000		0.98		0		0		0		641305		19.18s		 
49		1.906		0.95		1.000		0.98		0		0		0		643421		19.31s		 
50		1.904		0.95		1.000		0.98		0		0		0		641437		19.55s		 
51		1.902		0.95		1.000		0.98		0		0		0		643213		18.80s		 
52		1.901		0.95		1.000		0.98		0		0		0		641675		19.13s		 
53		1.899		0.95		1.000		0.97		0		0		0		643025		18.74s		 
54		1.897		0.95		1.000		0.97		0		0		0		641833		18.78s		 
55		1.895		0.95		1.000		0.97		0		0		0		643004		18.78s		 
56		1.893		0.95		1.000		0.97		0		0		0		641965		18.93s		 
57		1.891		0.95		1.000		0.97		0		0		0		642774		18.89s		 
58		1.889		0.94		1.000		0.97		0		0		0		642207		18.85s		 
59		1.887		0.94		1.000		0.97		0		0		0		642836		18.87s		 
60		1.885		0.94		1.000		0.97		0		0		0		642291		19.37s		 
61		1.883		0.94		1.000		0.97		0		0		0		642717		18.77s		 
62		1.882		0.94		1.000		0.97		0		0		0		642269		20.71s		 
63		1.880		0.94		1.000		0.97		0		0		0		642807		19.38s		 
64		1.878		0.94		1.000		0.97		0		0		0		642426		19.27s		 
65		1.876		0.94		1.000		0.97		0		0		0		642855		19.30s		 
66		1.874		0.94		1.000		0.97		0		0		0		642414		19.21s		 
67		1.872		0.94		1.000		0.97		0		0		0		642649		18.67s		 
68		1.870		0.94		1.000		0.97		0		0		0		642612		18.81s		 
69		1.868		0.93		1.000		0.97		0		0		0		642709		18.78s		 
70		1.867		0.93		1.000		0.97		0		0		0		642561		18.67s		 
71		1.865		0.93		1.000		0.97		0		0		0		642595		18.67s		 
72		1.863		0.93		1.000		0.97		0		0		0		642657		18.69s		 
73		1.861		0.93		1.000		0.97		0		0		0		642582		19.94s		 
74		1.859		0.93		1.000		0.96		0		0		0		642478		18.77s		 
75		1.857		0.93		1.000		0.96		0		0		0		642596		18.65s		 
76		1.855		0.93		1.000		0.96		0		0		0		642678		18.69s		 
77		1.854		0.93		1.000		0.96		0		0		0		642684		19.09s		 
78		1.852		0.93		1.000		0.96		0		0		0		642676		18.97s		 
79		1.850		0.92		1.000		0.96		0		0		0		642667		19.16s		 
80		1.848		0.92		1.000		0.96		0		0		0		642734		19.31s		 
81		1.846		0.92		1.000		0.96		0		0		0		642665		18.89s		 
82		1.844		0.92		1.000		0.96		0		0		0		642678		19.26s		 
83		1.842		0.92		1.000		0.96		0		0		0		642692		18.79s		 
84		1.841		0.92		1.000		0.96		0		0		0		642604		19.08s		 
85		1.839		0.92		1.000		0.96		0		0		0		642577		18.88s		 
86		1.837		0.92		1.000		0.96		0		0		0		642596		20.28s		 
87		1.835		0.92		1.000		0.96		0		0		0		642769		21.12s		 
88		1.833		0.92		1.000		0.96		0		0		0		642671		19.15s		 
89		1.831		0.92		1.000		0.96		0		0		0		642707		19.72s		 
90		1.830		0.91		1.000		0.96		0		0		0		642677		19.28s		 
91		1.828		0.91		1.000		0.96		0		0		0		642717		19.39s		 
92		1.826		0.91		1.000		0.96		0		0		0		642633		19.19s		 
93		1.824		0.91		1.000		0.96		0		0		0		642659		19.44s		 
94		1.822		0.91		1.000		0.96		0		0		0		642658		19.21s		 
95		1.820		0.91		1.000		0.96		0		0		0		642649		19.50s		 
96		1.819		0.91		1.000		0.95		0		0		0		642651		19.24s		 
97		1.817		0.91		1.000		0.95		0		0		0		642686		18.96s		 
98		1.815		0.91		1.000		0.95		0		0		0		642679		19.04s		 
99		1.813		0.91		1.000		0.95		0		0		0		642776		18.72s		 
100		1.811		0.91		1.000		0.95		0		0		0		642656		18.82s		 
101		1.810		0.90		1.000		0.95		0		0		0		642663		18.78s		 
102		1.808		0.90		1.000		0.95		0		0		0		642670		18.89s		 
103		1.806		0.90		1.000		0.95		0		0		0		642676		19.03s		 
104		1.804		0.90		1.000		0.95		0		0		0		642645		19.07s		 
105		1.802		0.90		1.000		0.95		0		0		0		642595		18.96s		 
106		1.801		0.90		1.000		0.95		0		0		0		642743		19.88s		 
107		1.799		0.90		1.000		0.95		0		0		0		642740		19.17s		 
108		1.797		0.90		1.000		0.95		0		0		0		642762		18.89s		 
109		1.795		0.90		1.000		0.95		0		0		0		642658		18.90s		 
110		1.793		0.90		1.000		0.95		0		0		0		642650		18.76s		 
111		1.792		0.90		1.000		0.95		0		0		0		642716		18.70s		 
112		1.790		0.89		1.000		0.95		0		0		0		642834		18.89s		 
113		1.788		0.89		1.000		0.95		0		0		0		642811		19.00s		 
114		1.786		0.89		1.000		0.95		0		0		0		642733		19.53s		 
115		1.784		0.89		1.000		0.95		0		0		0		642791		19.87s		 
116		1.783		0.89		1.000		0.95		0		0		0		642672		19.20s		 
117		1.781		0.89		1.000		0.95		0		0		0		642622		19.05s		 
118		1.779		0.89		1.000		0.94		0		0		0		642698		18.91s		 
119		1.777		0.89		1.000		0.94		0		0		0		642795		19.77s		 
120		1.776		0.89		1.000		0.94		0		0		0		642642		19.62s		 
121		1.774		0.89		1.000		0.94		0		0		0		642744		19.48s		 
122		1.772		0.89		1.000		0.94		0		0		0		642838		19.53s		 
123		1.770		0.89		1.000		0.94		0		0		0		642705		19.35s		 
124		1.768		0.88		1.000		0.94		0		0		0		642742		19.08s		 
125		1.767		0.88		1.000		0.94		0		0		0		642668		18.85s		 
126		1.765		0.88		1.000		0.94		0		0		0		642796		18.84s		 
127		1.763		0.88		1.000		0.94		0		0		0		642767		19.26s		 
128		1.761		0.88		1.000		0.94		0		0		0		642791		18.88s		 
129		1.760		0.88		1.000		0.94		0		0		0		642779		18.77s		 
130		1.758		0.88		1.000		0.94		0		0		0		642813		19.11s		 
131		1.756		0.88		1.000		0.94		0		0		0		642703		18.85s		 
132		1.754		0.88		1.000		0.94		0		0		0		642679		18.62s		 
133		1.753		0.88		1.000		0.94		0		0		0		642787		18.67s		 
134		1.751		0.88		1.000		0.94		0		0		0		642800		18.90s		 
135		1.749		0.87		1.000		0.94		0		0		0		642844		18.93s		 
136		1.747		0.87		1.000		0.94		0		0		0		642790		18.69s		 
137		1.746		0.87		1.000		0.94		0		0		0		642744		18.68s		 
138		1.744		0.87		1.000		0.94		0		0		0		642816		18.68s		 
139		1.742		0.87		1.000		0.94		0		0		0		642829		19.05s		 
140		1.740		0.87		1.000		0.94		0		0		0		642842		18.90s		 
141		1.739		0.87		1.000		0.93		0		0		0		642786		19.39s		 
142		1.737		0.87		1.000		0.93		0		0		0		642873		18.78s		 
143		1.735		0.87		1.000		0.93		0		0		0		642908		18.67s		 
144		1.733		0.87		1.000		0.93		0		0		0		642813		21.05s		 
145		1.732		0.87		1.000		0.93		0		0		0		642817		19.13s		 
146		1.730		0.86		1.000		0.93		0		0		0		642799		19.48s		 
147		1.728		0.86		1.000		0.93		0		0		0		642726		19.02s		 
148		1.726		0.86		1.000		0.93		0		0		0		642872		19.05s		 
149		1.725		0.86		1.000		0.93		0		0		0		642802		18.93s		 
150		1.723		0.86		1.000		0.93		0		0		0		642835		18.84s		 
151		1.721		0.86		1.000		0.93		0		0		0		642821		18.70s		 
152		1.720		0.86		1.000		0.93		0		0		0		642871		18.79s		 
153		1.718		0.86		1.000		0.93		0		0		0		642797		18.79s		 
154		1.716		0.86		1.000		0.93		0		0		0		642829		18.88s		 
155		1.714		0.86		1.000		0.93		0		0		0		642821		19.15s		 
156		1.713		0.86		1.000		0.93		0		0		0		642752		18.83s		 
157		1.711		0.86		1.000		0.93		0		0		0		642862		18.69s		 
158		1.709		0.85		1.000		0.93		0		0		0		642820		19.01s		 
159		1.708		0.85		1.000		0.93		0		0		0		642832		19.30s		 
160		1.706		0.85		1.000		0.93		0		0		0		642821		18.97s		 
161		1.704		0.85		1.000		0.93		0		0		0		642770		18.97s		 
162		1.702		0.85		1.000		0.93		0		0		0		642826		19.09s		 
163		1.701		0.85		1.000		0.93		0		0		0		642819		19.01s		 
164		1.699		0.85		1.000		0.92		0		0		0		642824		18.83s		 
165		1.697		0.85		1.000		0.92		0		0		0		642957		18.83s		 
166		1.696		0.85		1.000		0.92		0		0		0		642875		19.53s		 
167		1.694		0.85		1.000		0.92		0		0		0		642809		19.24s		 
168		1.692		0.85		1.000		0.92		0		0		0		642779		19.03s		 
169		1.691		0.85		1.000		0.92		0		0		0		642833		18.89s		 
170		1.689		0.84		1.000		0.92		0		0		0		642804		18.90s		 
171		1.687		0.84		1.000		0.92		0		0		0		642854		18.99s		 
172		1.685		0.84		1.000		0.92		0		0		0		642785		19.19s		 
173		1.684		0.84		1.000		0.92		0		0		0		642784		19.02s		 
174		1.682		0.84		1.000		0.92		0		0		0		642859		19.14s		 
175		1.680		0.84		1.000		0.92		0		0		0		642859		18.84s		 
176		1.679		0.84		1.000		0.92		0		0		0		642919		20.02s		 
177		1.677		0.84		1.000		0.92		0		0		0		642846		18.91s		 
178		1.675		0.84		1.000		0.92		0		0		0		642815		19.45s		 
179		1.674		0.84		1.000		0.92		0		0		0		642792		19.39s		 
180		1.672		0.84		1.000		0.92		0		0		0		642859		18.89s		 
181		1.670		0.84		1.000		0.92		0		0		0		642846		18.97s		 
182		1.669		0.83		1.000		0.92		0		0		0		642844		18.92s		 
183		1.667		0.83		1.000		0.92		0		0		0		642838		18.90s		 
184		1.665		0.83		1.000		0.92		0		0		0		642794		18.76s		 
185		1.664		0.83		1.000		0.92		0		0		0		642810		18.82s		 
186		1.662		0.83		1.000		0.92		0		0		0		642767		19.07s		 
187		1.660		0.83		1.000		0.92		0		0		0		642887		19.13s		 
188		1.659		0.83		1.000		0.91		0		0		0		642803		18.97s		 
189		1.657		0.83		1.000		0.91		0		0		0		642823		18.91s		 
190		1.655		0.83		1.000		0.91		0		0		0		642798		18.86s		 
191		1.654		0.83		1.000		0.91		0		0		0		642903		18.89s		 
192		1.652		0.83		1.000		0.91		0		0		0		642862		18.98s		 
193		1.650		0.83		1.000		0.91		0		0		0		642923		19.05s		 
194		1.649		0.82		1.000		0.91		0		0		0		642901		19.20s		 
195		1.647		0.82		1.000		0.91		0		0		0		642973		19.09s		 
196		1.646		0.82		1.000		0.91		0		0		0		642907		18.79s		 
197		1.644		0.82		1.000		0.91		0		0		0		642824		18.64s		 
198		1.642		0.82		1.000		0.91		0		0		0		642869		18.76s		 
199		1.641		0.82		1.000		0.91		0		0		0		642819		18.78s		 
200		1.639		0.82		1.000		0.91		0		0		0		642847		18.78s		 
Terminated Vaquero algorithm at iteration: 200, Runtime: 3853.94
[ForkJoinPool.commonPool-worker-2] WARN org.janusgraph.graphdb.olap.computer.FulgoraGraphComputer - Property key [gremlin.VaqueroVertexProgram.label] is not part of the schema and will be created. It is advised to initialize all keys.
Clusters capacity/usage: [0=[20000000, 435236], 1=[20000000, 326428], 2=[20000000, 326428]]
Clusters Lower Bound: [0=108808, 1=0, 2=0]
Clusters added together count: 1088092
[main] WARN org.janusgraph.graphdb.transaction.StandardJanusGraphTx - Query requires iterating over all vertices [()]. For better performance, use indexes
Vertex count: 1088092
Before/After Cross Node Queries: 410596 / 95525, Improvement: 76.74%
Good before/after Queries:  130246 / 445317
